"id","name","code","executive","employee","worker"
occupation_type_employee_945027,Mozo De Almacen,945027,True,True,True,
occupation_type_employee_945028,"Mozo De Cuerda, Excepto En Los Hoteles",945028,True,True,True,
occupation_type_employee_945029,"Mozo De Equipajes, Excepto En Los Hoteles",945029,True,True,True,
occupation_type_employee_945031,Obrero Portuario,945031,True,True,True,
occupation_type_employee_945033,"Pelador De Pollos, Gallinas Y Otras Aves",945033,True,True,True,
occupation_type_employee_945037,Recogedor De Pelotas,945037,True,True,True,
occupation_type_employee_945046,Zapatero Remendon (Ambulante),945046,True,True,True,
occupation_type_employee_945047,Cuidado De Niðos En Viviendas Particulares,945047,True,True,True,
occupation_type_employee_961001,Basurero,961001,True,True,True,
occupation_type_employee_961002,Barrendero,961002,True,True,True,
occupation_type_employee_961003,"Barrendero, Calles",961003,True,True,True,
occupation_type_employee_961004,"Barrendero, Fabricas",961004,True,True,True,
occupation_type_employee_961005,"Barrendero, Plazas Y Parques/Jardines",961005,True,True,True,
occupation_type_employee_961006,Peon Carbonero,961006,True,True,True,
occupation_type_employee_961007,Peon General,961007,True,True,True,
occupation_type_employee_961008,"Peon, Recoleccion De Desechos",961008,True,True,True,
occupation_type_employee_961009,"Recogedor, Basuras/Camion O Triciclo",961009,True,True,True,
occupation_type_employee_971001,"Agricultor, Ayudante",971001,True,True,True,
occupation_type_employee_971002,Apanador/Cosechador De Algodon,971002,True,True,True,
occupation_type_employee_971003,Arboricultor,971003,True,True,True,
occupation_type_employee_971004,Arriero,971004,True,True,True,
occupation_type_employee_971005,Boyero,971005,True,True,True,
occupation_type_employee_971006,Bracero Agricola,971006,True,True,True,
occupation_type_employee_971007,Caballerizo (Obrero),971007,True,True,True,
occupation_type_employee_971008,Campesino,971008,True,True,True,
occupation_type_employee_971009,Capador (Obrero),971009,True,True,True,
occupation_type_employee_971010,"Conductor, Bovinos",971010,True,True,True,
occupation_type_employee_971011,Cortador De Caða De Azucar,971011,True,True,True,
occupation_type_employee_971012,"Cosechador: Mani, Algodon, Pajas, Etc.",971012,True,True,True,
occupation_type_employee_971013,"Criador De Ranas, Pajaros (Obrero)",971013,True,True,True,
occupation_type_employee_971014,Criador De Gusanos De Seda (Obrero),971014,True,True,True,
occupation_type_employee_971015,"Cultivador: Algodon, Caða, Azucar, Etc.",971015,True,True,True,
occupation_type_employee_971016,Dimidor,971016,True,True,True,
occupation_type_employee_971017,Enganchador Agricola,971017,True,True,True,
occupation_type_employee_971018,Esquilador (Obrero),971018,True,True,True,
occupation_type_employee_971019,"Establero, Caballos Reproductores",971019,True,True,True,
occupation_type_employee_971020,Gaðan,971020,True,True,True,
occupation_type_employee_971021,Golondrino,971021,True,True,True,
occupation_type_employee_971022,Injertador De Arboles Frutales (Obrero),971022,True,True,True,
occupation_type_employee_971023,Inseminador (Obrero),971023,True,True,True,
occupation_type_employee_971024,Jardinero (Obrero),971024,True,True,True,
occupation_type_employee_971025,Jornalero Agricola,971025,True,True,True,
occupation_type_employee_971026,Leñador,971026,True,True,True,
occupation_type_employee_971027,Marronero (Obrero),971027,True,True,True,
occupation_type_employee_971028,Mozo De Cuadra (Obrero),971028,True,True,True,
occupation_type_employee_971029,"Obrero Ganadero, Ayudante",971029,True,True,True,
occupation_type_employee_971030,"Obrero Criador, Ayudante",971030,True,True,True,
occupation_type_employee_971031,"Obrero Avicultor, Ayudante",971031,True,True,True,
occupation_type_employee_971032,Obrero Agricola De Arboles Frutales,971032,True,True,True,
occupation_type_employee_971033,"Obrero Agricola, Ayudante",971033,True,True,True,
occupation_type_employee_971034,"Obrero Forestal, Ayudante",971034,True,True,True,
occupation_type_employee_971035,"Palmero, Obrero Agricola",971035,True,True,True,
occupation_type_employee_971036,Pastor Mochilero,971036,True,True,True,
occupation_type_employee_971037,Peon Agropecuario,971037,True,True,True,
occupation_type_employee_971038,"Peon Agropecuario, Animales De Peleteria",971038,True,True,True,
occupation_type_employee_971039,"Peon Agropecuario, Cria De Animales De Piel",971039,True,True,True,
occupation_type_employee_971040,"Peon Agricola, Papero",971040,True,True,True,
occupation_type_employee_971041,"Peon Agricola, Hortalizas",971041,True,True,True,
occupation_type_employee_971042,"Peon Agricola, Cosechador/Frutas",971042,True,True,True,
occupation_type_employee_971043,"Peon Agricola, Cosechador/Te",971043,True,True,True,
occupation_type_employee_971044,"Peon Agricola, Cultivo Extensivo",971044,True,True,True,
occupation_type_employee_971045,"Peon Agropecuario, Estacional",971045,True,True,True,
occupation_type_employee_971046,"Peon Agropecuario, Ganado",971046,True,True,True,
occupation_type_employee_971047,"Peon Agropecuario, Temporero",971047,True,True,True,
occupation_type_employee_971048,Peon De Estancia O Hacienda,971048,True,True,True,
occupation_type_employee_971049,"Peon De Labranza, Arboricultor",971049,True,True,True,
occupation_type_employee_971050,"Peon Agropecuario, Ordeðador/Ganado Lechero",971050,True,True,True,
occupation_type_employee_971051,"Peon Agropecuario, Migrante",971051,True,True,True,
occupation_type_employee_971052,"Peon Agropecuario, Ganado Equino",971052,True,True,True,
occupation_type_employee_971053,"Peon Agropecuario, Gusanos De Seda",971053,True,True,True,
occupation_type_employee_971054,"Peon Agricola, Cosechador/Algodon",971054,True,True,True,
occupation_type_employee_971055,Peon Agricola En General,971055,True,True,True,
occupation_type_employee_971056,"Peon De Labranza, Cosechador/Frutos",971056,True,True,True,
occupation_type_employee_971057,"Peon De Labranza, Cosechador/Huertos",971057,True,True,True,
occupation_type_employee_971058,"Peon De Labranza, Cosechador/Algodon",971058,True,True,True,
occupation_type_employee_971059,"Peon De Labranza, Cosechador",971059,True,True,True,
occupation_type_employee_971060,"Peon De Labranza, Citricos",971060,True,True,True,
occupation_type_employee_971061,"Peon De Labranza, Cosechador/Te",971061,True,True,True,
occupation_type_employee_971062,"Peon De Labranza, Cria De Ganado",971062,True,True,True,
occupation_type_employee_971063,"Peon De Labranza, Ganado Ovino",971063,True,True,True,
occupation_type_employee_971064,"Peon De Labranza, Ganado Bovino",971064,True,True,True,
occupation_type_employee_971065,"Peon De Labranza, Ganado",971065,True,True,True,
occupation_type_employee_971066,"Peon De Labranza, Cultivo Extensivo",971066,True,True,True,
occupation_type_employee_971067,Peon De Labranza,971067,True,True,True,
occupation_type_employee_971068,Porquerizo,971068,True,True,True,
occupation_type_employee_971069,Recogedor De Frutas (Obrero),971069,True,True,True,
occupation_type_employee_971070,Recolector De Miel,971070,True,True,True,
occupation_type_employee_971071,"Recolector De Frutos, Hojas De Te, Cafe, Etc.",971071,True,True,True,
occupation_type_employee_971072,Resinero (Obrero),971072,True,True,True,
occupation_type_employee_971073,Rezador,971073,True,True,True,
occupation_type_employee_971074,Tornero,971074,True,True,True,
occupation_type_employee_971075,Trabajador Agricola,971075,True,True,True,
occupation_type_employee_971076,Tropero,971076,True,True,True,
occupation_type_employee_971077,Vareador,971077,True,True,True,
occupation_type_employee_971078,Vigilante De Monte,971078,True,True,True,
occupation_type_employee_972001,Descuajador,972001,True,True,True,
occupation_type_employee_972002,Peon Forestal,972002,True,True,True,
occupation_type_employee_973001,Batidor De Caza,973001,True,True,True,
occupation_type_employee_973002,"Encebador, Caza Con Trampa",973002,True,True,True,
occupation_type_employee_973003,Peon Cazador,973003,True,True,True,
occupation_type_employee_973004,Peon Trampero,973004,True,True,True,
occupation_type_employee_973005,"Rastrillador, Playas",973005,True,True,True,
occupation_type_employee_973006,Pescador Artesanal,973006,True,True,True,
occupation_type_employee_981001,"Ahoyador, Canteras",981001,True,True,True,
occupation_type_employee_981002,"Peón, Lavador De Oro",981002,True,True,True,
occupation_type_employee_981003,"Peón, Lavador De Minerales",981003,True,True,True,
occupation_type_employee_981004,Minero En General,981004,True,True,True,
occupation_type_employee_981005,Obrero De Mineria De Lavado,981005,True,True,True,
occupation_type_employee_981006,Pedrero,981006,True,True,True,
occupation_type_employee_981007,"Peon, Suministro De Electricidad, Gas Y Agua",981007,True,True,True,
occupation_type_employee_981008,"Peon, Minas O Canteras",981008,True,True,True,
occupation_type_employee_981009,"Peon, Canteras",981009,True,True,True,
occupation_type_employee_981010,"Picador, Minas",981010,True,True,True,
occupation_type_employee_981011,Picapedrero,981011,True,True,True,
occupation_type_employee_982001,"Cavador, Zanjas Y Acequias",982001,True,True,True,
occupation_type_employee_982002,Desbrozador De Tierra,982002,True,True,True,
occupation_type_employee_982003,Limpiabarros,982003,True,True,True,
occupation_type_employee_982004,"Obreros Del Balasto, Ferrocarril",982004,True,True,True,
occupation_type_employee_982005,Peon Bracero,982005,True,True,True,
occupation_type_employee_982006,Peon Caminero,982006,True,True,True,
occupation_type_employee_982007,"Peon Cavador, Fosos",982007,True,True,True,
occupation_type_employee_982008,"Peon Cavador, Pozos De Agua",982008,True,True,True,
occupation_type_employee_982009,"Peon Cavador, Sepulturas, Sepulturero, Enterrador",982009,True,True,True,
occupation_type_employee_982010,"Peon Ferrocarrillero, Balasto",982010,True,True,True,
occupation_type_employee_982011,Peon Construccion,982011,True,True,True,
occupation_type_employee_982012,Peon Construccion/Carreteras,982012,True,True,True,
occupation_type_employee_982013,Peon Construccion/Diques,982013,True,True,True,
occupation_type_employee_982014,"Peon, De Brega",982014,True,True,True,
occupation_type_employee_982015,"Peon, De Brigada Ferrocarriles",982015,True,True,True,
occupation_type_employee_982016,Peon En General,982016,True,True,True,
occupation_type_employee_982017,"Portamiras, Topografia",982017,True,True,True,
occupation_type_employee_982018,Vaciador De Pozosnegros,982018,True,True,True,
occupation_type_employee_983001,"Apilador De Material, Construccion/Edificios, A Mano",983001,True,True,True,
occupation_type_employee_983002,Empapelador De Paredes,983002,True,True,True,
occupation_type_employee_983003,"Peon, Albaðileria Y Ayudante De Albaðil",983003,True,True,True,
occupation_type_employee_983004,"Peon, Demolicion",983004,True,True,True,
occupation_type_employee_983005,"Peon, Tareas Diversas",983005,True,True,True,
occupation_type_employee_984001,"Cosedor A Mano, Encuadernacion",984001,True,True,True,
occupation_type_employee_984002,Descabezados De Pescado,984002,True,True,True,
occupation_type_employee_984003,"Embalador, A Mano",984003,True,True,True,
occupation_type_employee_984004,"Embalador, A Mano/Cajas",984004,True,True,True,
occupation_type_employee_984005,"Embalador, Industria Conservera/Enlatado",984005,True,True,True,
occupation_type_employee_984006,Embotellador Manual,984006,True,True,True,
occupation_type_employee_984007,"Empaquetador, Manual",984007,True,True,True,
occupation_type_employee_984008,"Ensacador, A Mano",984008,True,True,True,
occupation_type_employee_984009,"Envasador, A Mano",984009,True,True,True,
occupation_type_employee_984010,Escamador De Pescado,984010,True,True,True,
occupation_type_employee_984011,"Etiquetador, A Mano",984011,True,True,True,
occupation_type_employee_984012,"Lavador, Articulos Textiles/A Mano",984012,True,True,True,
occupation_type_employee_984013,"Lavador, Cueros Y Pieles/A Mano",984013,True,True,True,
occupation_type_employee_984014,"Lavador, Reses/Carniceria(A Mano)",984014,True,True,True,
occupation_type_employee_984015,"Lavador, Taller De Fabricacion/A Mano",984015,True,True,True,
occupation_type_employee_984016,"Peon, Armado",984016,True,True,True,
occupation_type_employee_984017,"Peon, Clasificacion/Botellas",984017,True,True,True,
occupation_type_employee_984018,"Peón, Limpiador De Pescado",984018,True,True,True,
occupation_type_employee_984019,"Peon, Enrollador De Bobinas/A Mano",984019,True,True,True,
occupation_type_employee_984020,"Peon, Enrollador De Filamentos/A Mano",984020,True,True,True,
occupation_type_employee_984021,"Peon, Enrollador De Resortes/A Mano",984021,True,True,True,
occupation_type_employee_984022,"Peon, Industria Vinicola",984022,True,True,True,
occupation_type_employee_984023,"Peon, Industrias Manufactureras",984023,True,True,True,
occupation_type_employee_984024,"Peon, Operaciones De Montaje Manual",984024,True,True,True,
occupation_type_employee_985001,"Carretillero, Cargador Ambulante De Mercancias",985001,True,True,True,
occupation_type_employee_985002,"Conductor, Bicicleta",985002,True,True,True,
occupation_type_employee_985003,"Conductor, Carro De Mano",985003,True,True,True,
occupation_type_employee_985004,"Conductor, Silla De Manos",985004,True,True,True,
occupation_type_employee_985005,"Conductor, Triciclo/No Motorizado",985005,True,True,True,
occupation_type_employee_985006,"Conductor, Vehiculo A Pedales",985006,True,True,True,
occupation_type_employee_985007,"Conductor, Velocipedo De Transporte",985007,True,True,True,
occupation_type_employee_986001,"Arriero, Conductor De Vehiculos De Traccion Animal",986001,True,True,True,
occupation_type_employee_986002,"Burrero, Transporte",986002,True,True,True,
occupation_type_employee_986003,"Caballista, Arrastre De Vazonetas En Minas Y Canteras",986003,True,True,True,
occupation_type_employee_986004,Caravanero,986004,True,True,True,
